age,attend,authoritarianism,black,born,childs,colath,colrac,colcom,colmil,colhomo,colmslm,con_govt,egalit_scale,evangelical,grass,happy,hispanic_2,homosex,income06,mode,owngun,polviews,pornlaw2,pray,pres08,reborn_r,science_quiz,sex,sibs,social_connect,south,teensex,tolerance,tvhours,vetyears,wordsum,degree_HS,degree_Junior.Coll,degree_Bachelor.deg,degree_Graduate.deg,marital_Widowed,marital_Divorced,marital_Separated,marital_Never.married,news_FEW.TIMES.A.WEEK,news_ONCE.A.WEEK,news_LESS.THAN.ONCE.WK,news_NEVER,partyid_3_Ind,partyid_3_Rep,relig_CATHOLIC,relig_JEWISH,relig_NONE,relig_OTHER,relig_BUDDHISM,relig_HINDUISM,relig_OTHER.EASTERN,relig_MOSLEM.ISLAM,relig_ORTHODOX.CHRISTIAN,relig_CHRISTIAN,relig_NATIVE.AMERICAN,relig_INTER.NONDENOMINATIONAL,social_cons3_Mod,social_cons3_Conserv,spend3_Mod,spend3_Liberal,zodiac_TAURUS,zodiac_GEMINI,zodiac_CANCER,zodiac_LEO,zodiac_VIRGO,zodiac_LIBRA,zodiac_SCORPIO,zodiac_SAGITTARIUS,zodiac_CAPRICORN,zodiac_AQUARIUS,zodiac_PISCES
51,3,3,0,1,3,1,1,0,1,0,1,1,35,1,1,2,1,3,16,0,1,1,1,1,0,1,5,1,10,3,0,0,5,3,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
28,0,1,1,1,0,0,1,1,0,0,1,3,30,2,0,1,0,3,20,0,1,1,1,0,0,1,6,1,5,5,0,0,12,4,0,5,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
84,7,3,0,0,2,1,1,1,1,1,1,3,14,1,1,0,0,2,20,0,1,3,0,0,1,0,5,0,4,6,0,0,9,3,2,7,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
54,7,1,1,1,3,0,0,0,1,0,1,3,25,2,1,1,1,0,22,0,1,1,0,1,0,1,6,1,1,0,0,0,9,1,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
34,2,2,1,1,0,0,0,1,0,0,1,4,21,0,0,1,0,3,18,0,1,3,1,1,0,0,6,1,5,4,0,0,13,4,0,7,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
33,0,3,0,1,1,0,0,1,0,0,0,1,35,0,0,0,0,3,13,0,1,0,1,5,0,0,7,1,0,4,0,3,14,0,0,6,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
48,7,2,0,0,2,1,1,1,1,0,1,2,25,0,0,1,0,3,12,1,1,1,1,3,0,0,6,1,3,3,0,0,9,1,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
52,0,4,1,0,3,0,0,1,0,0,0,4,18,2,1,1,1,0,14,0,1,1,1,1,0,1,6,1,5,6,0,0,11,10,0,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
49,6,6,1,1,2,1,1,0,1,0,1,3,35,2,1,2,1,3,13,0,1,1,1,3,0,1,5,1,4,2,0,0,5,2,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
54,3,1,0,0,2,1,1,1,1,0,1,3,18,0,1,0,0,3,24,0,1,3,1,0,0,0,9,0,2,5,0,0,9,2,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19,4,2,0,1,0,0,0,1,0,0,1,4,23,0,0,1,0,3,7,0,1,3,1,1,0,0,7,1,2,8,0,3,14,2,0,6,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23,3,1,0,0,0,0,1,1,1,0,1,3,24,0,1,1,0,3,22,0,1,1,1,4,0,0,8,1,0,5,0,1,9,2,0,4,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
51,8,5,0,1,2,0,1,1,1,0,1,3,12,0,1,2,0,0,24,0,1,5,1,0,0,0,1,0,3,3,0,0,8,2,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
75,3,1,0,0,0,0,0,1,0,0,0,2,28,0,0,1,0,3,23,0,1,1,1,4,0,0,8,1,2,6,0,0,14,4,0,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
52,1,0,0,0,1,0,0,1,0,0,1,4,22,0,1,1,0,3,24,1,1,5,0,1,0,0,3,1,1,6,0,3,10,2,1,6,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
27,2,3,0,1,1,1,1,0,1,0,1,3,35,1,1,1,1,0,5,0,1,2,0,1,0,0,6,0,6,4,0,0,5,2,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
24,0,2,0,0,0,0,1,1,0,0,0,3,29,0,0,1,1,3,18,1,1,1,1,2,0,0,8,0,0,8,0,0,11,5,0,5,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
26,1,3,0,0,0,0,1,1,0,0,1,2,22,0,1,1,1,3,15,1,1,4,1,1,1,0,5,0,0,6,0,3,12,2,0,8,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
47,0,0,0,1,3,0,0,1,0,0,0,3,26,0,0,1,0,3,21,0,1,1,1,5,0,0,9,1,2,6,0,0,14,1,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
55,8,4,0,0,0,1,1,0,1,0,1,1,17,2,1,1,0,0,11,0,1,5,0,0,1,1,7,1,6,8,0,0,8,2,0,5,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
55,0,2,1,0,2,0,1,1,1,0,1,2,23,0,0,2,0,3,15,1,1,3,1,0,0,0,5,1,2,6,0,0,11,4,0,8,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
43,2,3,0,0,0,0,1,1,0,0,1,3,22,2,0,1,0,3,20,1,1,1,1,1,0,1,6,0,4,8,0,0,11,2,0,7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
32,2,2,0,1,0,0,1,1,1,0,1,3,19,0,0,1,0,3,24,1,1,3,1,3,0,0,6,1,1,6,0,1,11,2,0,7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,0,1,0,0,0,1,1,0,1,1,1,3,29,0,0,1,0,3,21,0,1,3,1,1,0,0,8,0,1,6,0,0,6,3,0,8,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
50,0,3,0,0,2,1,1,0,1,0,1,2,16,0,0,1,0,2,9,0,0,3,1,1,0,0,6,1,5,7,0,1,10,4,0,6,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
60,5,2,0,0,3,1,1,1,0,0,1,3,1,1,1,0,0,0,19,0,0,4,1,3,1,0,6,0,1,6,0,0,7,3,0,6,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
33,2,2,0,0,4,1,1,0,1,0,1,3,25,0,0,2,0,3,13,0,1,3,1,2,0,0,5,1,0,4,0,2,11,3,0,7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
40,0,1,0,0,2,0,1,1,0,0,1,3,5,0,1,1,0,2,23,0,1,5,1,4,1,0,6,1,1,4,0,2,12,1,0,8,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
68,1,5,0,1,3,1,1,0,1,0,1,2,18,0,1,1,0,0,14,0,0,4,0,1,0,0,6,0,3,6,0,0,7,3,0,5,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
69,4,1,0,0,3,1,1,0,0,0,1,2,15,0,1,1,0,3,20,0,1,3,1,1,1,0,6,1,5,4,0,0,7,3,0,9,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
71,7,1,0,0,3,1,1,1,0,0,1,3,1,0,0,1,0,3,24,0,0,3,1,0,1,0,8,0,0,2,0,0,11,1,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
23,5,4,0,0,0,1,0,0,0,0,0,2,7,2,0,0,1,0,17,0,1,3,1,0,0,1,4,0,5,6,0,0,13,2,1,5,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
28,2,2,0,0,0,0,0,1,0,0,0,3,8,0,0,1,0,3,21,0,1,3,1,5,0,0,8,0,1,10,0,0,14,1,0,8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
49,0,0,1,0,0,0,1,1,0,0,0,1,18,2,0,1,0,3,19,0,1,4,1,0,0,1,8,0,5,3,0,1,12,4,0,7,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
66,4,1,0,0,2,0,1,1,0,0,1,1,14,0,0,2,0,3,16,0,1,3,1,0,1,0,8,1,2,4,0,0,13,4,0,10,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
36,7,1,0,0,2,0,0,1,0,0,0,3,29,2,1,1,1,0,19,0,1,1,0,1,0,1,7,1,2,3,0,0,14,2,0,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
53,0,1,0,0,2,0,1,1,0,0,0,3,28,0,0,1,0,3,24,0,1,1,1,5,0,0,7,0,2,6,0,0,12,1,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40,3,4,0,1,5,0,0,1,0,0,1,2,35,1,1,2,1,3,13,0,1,2,1,1,0,0,4,1,13,2,0,0,12,3,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
34,7,4,0,0,3,0,0,1,0,0,0,4,33,2,0,1,1,0,17,0,1,3,1,0,0,1,6,1,1,5,0,0,12,1,0,4,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
58,0,6,0,1,3,0,1,0,0,0,0,1,18,0,1,1,1,3,14,0,1,3,1,4,1,0,0,0,6,1,0,0,8,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
62,0,4,0,0,1,1,1,0,0,1,1,1,10,0,1,2,0,0,18,0,1,1,1,1,1,0,6,0,4,6,0,0,9,3,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
32,3,1,0,0,1,0,0,1,0,0,0,1,29,1,0,2,1,3,17,1,1,3,1,0,0,1,7,1,2,6,0,0,14,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
29,1,3,1,1,0,0,0,1,0,0,0,3,26,0,0,1,0,3,18,0,1,1,1,3,0,0,8,0,0,9,0,1,12,2,0,8,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
34,4,1,1,0,3,1,1,1,0,0,1,3,30,1,1,2,0,0,17,0,1,1,1,0,0,0,5,0,3,6,0,0,11,2,0,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
74,8,7,0,1,3,0,0,0,0,0,1,4,30,2,1,1,1,0,11,0,1,4,1,0,0,1,5,0,10,4,0,0,10,3,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
49,4,2,0,1,2,0,1,0,1,0,1,2,27,2,1,1,0,0,24,0,0,5,0,4,1,1,4,1,3,2,0,1,10,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
60,0,1,0,0,2,0,1,1,0,0,1,2,26,0,0,1,0,3,22,1,1,0,1,5,0,0,7,0,2,6,0,1,13,3,0,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
78,7,1,1,0,3,1,0,1,0,0,0,2,3,0,1,2,0,0,4,0,1,6,1,2,1,0,9,0,2,6,0,0,13,1,3,6,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
73,3,0,0,0,2,0,0,1,0,0,0,1,18,0,1,2,0,3,8,0,0,3,1,4,1,0,6,0,1,6,0,2,11,3,2,9,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
67,8,4,0,1,2,0,0,1,1,1,1,3,22,2,1,1,0,0,10,0,1,4,0,0,1,1,2,1,4,7,0,0,6,2,0,8,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
82,0,2,0,1,0,1,1,0,1,1,1,3,7,1,1,2,0,0,8,0,1,5,0,4,0,0,2,1,8,2,0,0,4,4,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
61,6,4,0,1,4,1,1,0,1,0,1,3,35,2,1,1,1,3,16,1,0,5,0,1,0,1,6,1,12,0,0,0,7,2,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
22,0,2,0,0,0,1,1,0,1,1,1,2,28,0,0,2,1,0,10,0,1,1,1,5,0,0,6,0,7,0,0,0,5,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
27,7,3,0,1,1,0,0,1,0,0,0,4,25,0,0,1,1,3,15,0,1,3,1,1,0,0,8,1,3,4,0,3,14,4,0,7,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
33,0,5,0,1,3,0,0,1,0,0,1,3,29,0,1,2,1,0,5,0,1,5,0,1,0,0,3,1,5,0,0,0,10,2,0,3,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
49,5,3,0,1,5,1,0,1,1,0,0,4,11,0,1,1,1,1,12,0,1,1,1,1,0,0,3,1,7,2,0,0,8,3,0,3,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22,2,1,0,0,0,0,1,1,0,0,1,3,29,1,1,1,1,3,19,0,1,1,1,1,0,1,7,0,1,6,0,2,9,2,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
28,4,4,0,1,3,1,1,0,1,1,1,4,18,0,1,1,1,2,9,0,1,3,1,2,0,0,7,1,8,4,0,0,5,3,0,5,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
66,7,2,0,0,2,1,1,1,0,0,1,4,15,2,1,0,0,0,12,0,0,3,1,1,0,1,7,1,2,4,0,1,12,0,0,8,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
35,0,1,0,1,0,1,1,1,0,0,1,1,28,1,0,2,1,3,18,0,1,0,1,0,0,0,7,1,1,4,0,0,11,2,0,6,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
52,7,6,0,1,0,1,1,1,1,0,1,1,25,1,1,1,1,0,10,0,1,3,0,1,1,1,4,0,5,2,0,0,8,2,0,4,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
63,2,1,0,1,1,0,0,1,0,0,0,2,29,0,0,1,1,2,18,0,1,5,1,2,0,0,10,0,2,6,0,0,14,3,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
31,0,3,0,1,1,0,1,1,0,0,1,4,29,0,1,0,1,3,20,0,1,3,1,2,0,0,6,0,1,5,0,0,9,4,0,4,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
50,7,2,0,1,1,0,0,1,1,0,1,3,17,2,1,0,1,0,19,0,1,3,0,0,0,1,6,0,6,8,0,0,13,2,0,8,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
47,7,0,1,0,4,1,1,0,1,0,1,3,34,1,0,1,0,0,19,0,0,4,1,1,0,0,7,0,3,8,0,0,12,4,0,5,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
62,2,1,0,0,2,0,1,1,0,0,1,2,29,0,0,1,0,3,20,1,1,4,1,2,1,0,2,0,1,7,0,0,11,2,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18,2,2,0,0,0,0,1,1,0,0,1,2,25,0,0,1,0,3,24,1,1,1,1,0,0,0,6,1,1,4,0,2,12,3,0,6,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
40,0,0,0,0,0,0,0,1,0,0,0,2,35,0,0,2,0,3,8,0,1,0,1,1,0,0,8,1,1,0,0,3,12,1,0,5,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
28,7,1,0,0,0,0,0,1,0,0,0,4,18,1,0,1,1,3,17,1,1,3,1,3,1,0,7,1,3,5,0,0,14,3,0,3,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24,4,1,0,0,0,0,0,1,0,0,1,3,22,0,1,1,1,3,18,0,1,3,1,0,0,0,9,0,1,8,0,1,12,1,0,6,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40,0,1,0,1,1,0,0,1,0,0,1,3,31,0,0,1,0,3,21,0,1,3,1,5,0,0,9,0,1,5,0,0,14,3,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
22,5,1,0,0,0,0,1,0,0,0,1,2,19,0,1,0,0,3,7,1,1,4,1,1,1,0,7,1,2,8,0,2,13,3,0,7,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24,2,0,0,0,0,0,1,1,0,0,1,4,8,1,0,0,0,3,0,0,1,3,1,4,0,1,7,0,2,10,0,1,13,3,0,6,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
22,4,4,0,0,0,1,1,0,1,1,1,3,16,1,1,0,1,0,21,0,0,3,1,0,1,1,7,0,1,5,0,0,10,1,0,6,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
21,0,1,0,0,0,0,0,1,0,0,0,3,22,0,0,0,0,3,24,0,1,4,1,5,0,0,8,0,1,10,0,1,13,1,0,8,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
67,7,6,0,0,3,0,0,1,0,0,0,3,34,2,0,1,0,3,15,0,1,1,1,0,0,1,9,0,8,4,0,0,14,3,2,6,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
32,7,1,0,0,1,0,1,0,1,0,1,3,14,2,1,0,0,0,20,0,0,5,0,0,1,1,5,1,5,3,0,0,8,1,0,9,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
38,3,4,0,1,4,0,0,1,1,0,1,4,29,0,1,1,1,0,17,0,1,6,1,1,0,0,4,0,3,3,0,0,11,3,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
55,7,1,0,0,3,0,0,0,1,0,0,2,20,0,1,1,1,3,23,1,0,5,1,0,1,0,5,1,3,7,0,0,10,3,0,6,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
40,4,1,0,0,3,0,0,1,0,0,0,2,13,1,1,2,1,0,18,0,1,3,0,4,0,0,6,0,3,7,0,1,14,2,2,4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
52,0,1,0,1,1,0,0,1,0,0,0,2,14,0,0,1,0,3,20,1,0,3,1,3,1,0,7,0,0,6,0,0,14,2,0,6,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
34,7,2,1,0,4,0,1,0,1,0,1,3,22,1,1,1,0,0,22,0,1,3,0,0,0,1,6,1,2,0,0,0,8,1,0,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
56,2,1,0,0,2,0,0,1,0,0,0,2,16,2,0,0,0,3,24,0,0,3,1,1,0,1,7,0,1,4,0,0,14,1,0,10,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39,7,1,0,1,3,0,0,1,0,0,0,4,8,0,1,0,0,3,24,0,1,4,1,3,1,0,10,0,1,6,0,0,14,2,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
33,4,4,0,0,0,0,0,1,0,0,1,3,9,2,1,1,1,3,22,0,1,4,0,0,1,1,6,1,3,9,0,0,13,2,0,5,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
